param: BUS : bus_num := 
10 22 238 1071.0
10 23 239 1045.46
10 24 240 1017.81
11 1 241 45.37
11 2 242 45.02
11 3 243 45.16
11 4 244 46.12
11 5 245 47.97
11 6 246 51.14
11 7 247 54.74
11 8 248 57.04
11 9 249 56.44
11 10 250 53.75
11 11 251 50.72
11 12 252 48.11
11 13 253 45.5
11 14 254 43.57
11 15 255 42.11
11 16 256 41.13
11 17 257 41.58
11 18 258 44.75
11 19 259 47.24
11 20 260 46.74
11 21 261 45.9
11 22 262 45.14
11 23 263 44.07
11 24 264 42.9
12 1 265 415.27
12 2 266 414.58
12 3 267 414.54
12 4 268 415.56
12 5 269 417.0
12 6 270 419.01
12 7 271 421.02
12 8 272 424.51
12 9 273 421.02
12 10 274 415.18
12 11 275 406.62
12 12 276 399.6
12 13 277 392.2
12 14 278 387.25
12 15 279 384.77
12 16 280 383.89
12 17 281 383.98
12 18 282 390.35
12 19 283 400.6
12 20 284 402.02
12 21 285 402.2
12 22 286 402.24
12 23 287 401.22
12 24 288 400.99
13 1 289 796.76
13 2 290 790.64
13 3 291 793.05
13 4 292 809.92
13 5 293 842.41
13 6 294 898.08
13 7 295 961.37
13 8 296 1001.62
13 9 297 991.22
13 10 298 941.88
13 11 299 886.51
13 12 300 838.43
13 13 301 790.9
13 14 302 755.9
13 15 303 729.9899999999999
13 16 304 713.97
13 17 305 723.0500000000001
13 18 306 781.21
13 19 307 828.04
13 20 308 820.74
13 21 309 806.04
13 22 310 792.79
13 23 311 773.89
13 24 312 753.42
14 1 313 88.42
14 2 314 88.27
14 3 315 88.26
14 4 316 88.48
14 5 317 88.78
14 6 318 89.21
14 7 319 89.64
14 8 320 90.38
14 9 321 89.64
14 10 322 64.3
14 11 323 -28.31000000000001
14 12 324 -122.96
14 13 325 -219.33999999999997
14 14 326 -249.35
14 15 327 -276.24
14 16 328 -264.76
14 17 329 -234.02999999999997
14 18 330 -132.32
14 19 331 -25.949999999999992
14 20 332 56.949999999999996
14 21 333 44.669999999999995
14 22 334 28.68
14 23 335 8.299999999999997
14 24 336 8.439999999999998
15 1 337 41.95
15 2 338 41.73
15 3 339 41.98
15 4 340 42.76
15 5 341 44.72
15 6 342 47.99
15 7 343 51.81
15 8 344 54.32
15 9 345 53.52
15 10 346 47.120000000000005
15 11 347 35.84
15 12 348 26.870000000000005
15 13 349 19.6
15 14 350 18.360000000000003
15 15 351 17.880000000000003
15 16 352 20.190000000000005
15 17 353 22.549999999999997
15 18 354 31.029999999999998
15 19 355 40.09
15 20 356 43.76
15 21 357 41.88
15 22 358 40.47
15 23 359 39.12
15 24 360 38.07
16 1 361 9.0
16 2 362 9.03
16 3 363 9.11
16 4 364 9.25
16 5 365 9.53
16 6 366 9.99
16 7 367 10.47
16 8 368 10.81
16 9 369 4.890000000000001
16 10 370 1.2599999999999998
16 11 371 -90.15
16 12 372 -168.6
16 13 373 -237.91000000000003
16 14 374 -274.96000000000004
16 15 375 -284.61999999999995
16 16 376 -259.34999999999997
16 17 377 -231.02
16 18 378 -166.01
16 19 379 -82.48
16 20 380 -14.46
16 21 381 -23.659999999999997
16 22 382 -34.97
16 23 383 -49.41
16 24 384 -66.25
17 1 385 172.43
17 2 386 171.52
17 3 387 172.54
17 4 388 175.76
17 5 389 183.82
17 6 390 197.25
17 7 391 212.95
17 8 392 223.28
17 9 393 220.0
17 10 394 201.56
17 11 395 176.23999999999998
17 12 396 154.8
17 13 397 137.98000000000002
17 14 398 134.56
17 15 399 133.88
17 16 400 137.84
17 17 401 142.82999999999998
17 18 402 162.13
17 19 403 179.54
17 20 404 179.87
17 21 405 172.12
17 22 406 166.34
17 23 407 160.81
17 24 408 156.47
18 1 409 23.85
18 2 410 17.07
18 3 411 2.020000000000003
18 4 412 28.240000000000006
18 5 413 -10.239999999999995
18 6 414 36.91999999999999
18 7 415 45.480000000000004
18 8 416 41.78
18 9 417 36.900000000000006
18 10 418 29.42
18 11 419 19.58
18 12 420 27.99000000000001
18 13 421 34.12
18 14 422 38.44
18 15 423 41.99999999999999
18 16 424 45.73
18 17 425 42.690000000000005
18 18 426 -11.52000000000001
18 19 427 -27.609999999999992
18 20 428 -22.069999999999993
18 21 429 13.710000000000008
18 22 430 28.97
18 23 431 1.4600000000000009
18 24 432 47.26
19 1 433 2.0300000000000007
19 2 434 3.590000000000004
19 3 435 3.8100000000000045
19 4 436 4.389999999999999
19 5 437 6.380000000000006
19 6 438 15.760000000000002
19 7 439 25.47
19 8 440 33.10000000000001
19 9 441 29.98000000000001
19 10 442 25.459999999999997
19 11 443 -9.690000000000003
19 12 444 -40.73
19 13 445 -123.88
19 14 446 -166.69
19 15 447 -153.29
19 16 448 -148.52
19 17 449 -65.96
19 18 450 -36.260000000000005
19 19 451 6.920000000000006
19 20 452 3.2600000000000113
19 21 453 17.79
19 22 454 29.25
19 23 455 37.86
19 24 456 46.809999999999995
20 1 457 487.83
20 2 458 484.08
20 3 459 485.55
20 4 460 495.88
20 5 461 515.78
20 6 462 549.86
20 7 463 588.61
20 8 464 613.26
20 9 465 606.88
20 10 466 577.93
20 11 467 545.33
20 12 468 517.25
20 13 469 489.23
20 14 470 468.49
20 15 471 452.72
20 16 472 442.23
20 17 473 447.07
20 18 474 481.13
20 19 475 507.88
20 20 476 502.51
20 21 477 493.51
20 22 478 485.39
20 23 479 473.82
20 24 480 461.29
21 1 481 146.75
21 2 482 147.86
21 3 483 149.8
21 4 484 152.89
21 5 485 157.98
21 6 486 165.33
21 7 487 174.07
21 8 488 180.47
21 9 489 176.75
21 10 490 165.37
21 11 491 152.76
21 12 492 141.72
21 13 493 134.63
21 14 494 128.54
21 15 495 124.06
21 16 496 124.73
21 17 497 128.27
21 18 498 134.75
21 19 499 141.09
21 20 500 139.37
21 21 501 137.91
21 22 502 136.11
21 23 503 133.77
21 24 504 131.52
22 1 505 97.49
22 2 506 98.23
22 3 507 99.52
22 4 508 101.57
22 5 509 104.95
22 6 510 109.84
22 7 511 115.64
22 8 512 119.9
22 9 513 117.43
22 10 514 109.86
22 11 515 101.48
22 12 516 69.67
22 13 517 58.84000000000001
22 14 518 29.299999999999997
22 15 519 -45.97
22 16 520 -78.31
22 17 521 -167.43
22 18 522 -109.27
22 19 523 -64.52
22 20 524 -36.06
22 21 525 -129.21
22 22 526 -78.69
22 23 527 -105.59
22 24 528 -106.19000000000001
23 1 529 139.05
23 2 530 138.32
23 3 531 139.14
23 4 532 141.74
23 5 533 148.24
23 6 534 159.07
23 7 535 171.73
23 8 536 180.06
23 9 537 177.41
23 10 538 162.18
23 11 539 141.31
23 12 540 123.83
23 13 541 110.24
23 14 542 104.96999999999998
23 15 543 104.49000000000002
23 16 544 107.95
23 17 545 115.41999999999999
23 18 546 130.94
23 19 547 144.95000000000002
23 20 548 145.05
23 21 549 138.81
23 22 550 134.14
23 23 551 129.68
23 24 552 126.19
24 1 553 145.6
24 2 554 144.83
24 3 555 145.7
24 4 556 148.41
24 5 557 155.22
24 6 558 166.56
24 7 559 179.82
24 8 560 188.54
24 9 561 185.77
24 10 562 173.7
24 11 563 161.13
24 12 564 149.5
24 13 565 141.33
24 14 566 137.33
24 15 567 136.96
24 16 568 137.59
24 17 569 141.92
24 18 570 151.41
24 19 571 157.52
24 20 572 151.88
24 21 573 145.34
24 22 574 140.46
24 23 575 135.79
24 24 576 132.13
25 1 577 131.10999999999999
25 2 578 129.68
25 3 579 127.87999999999998
25 4 580 127.77999999999999
25 5 581 130.63
25 6 582 127.66
25 7 583 125.61000000000001
25 8 584 118.19
25 9 585 104.96000000000001
25 10 586 85.33000000000003
25 11 587 59.16000000000001
25 12 588 37.44999999999999
25 13 589 7.789999999999992
25 14 590 -30.559999999999974
25 15 591 -39.20999999999998
25 16 592 -47.03999999999999
25 17 593 -53.78999999999999
25 18 594 -4.2099999999999795
25 19 595 39.47000000000003
25 20 596 64.11999999999999
25 21 597 80.9
25 22 598 95.53
25 23 599 107.29
25 24 600 127.45
26 1 601 337.54
26 2 602 322.45
26 3 603 335.33
26 4 604 335.74
26 5 605 336.36
26 6 606 342.47
26 7 607 347.36
26 8 608 354.79
26 9 609 346.96999999999997
26 10 610 301.02000000000004
26 11 611 -23.38000000000003
26 12 612 -238.37999999999997
26 13 613 -424.55
26 14 614 -1083.89
26 15 615 -1164.19
26 16 616 -1092.49
26 17 617 -748.95
26 18 618 -449.13
26 19 619 -66.12000000000009
26 20 620 315.28
26 21 621 310.16
26 22 622 304.18
26 23 623 296.42
26 24 624 303.48
27 1 625 1039.39
27 2 626 1031.41
27 3 627 1034.54
27 4 628 1056.55
27 5 629 1098.94
27 6 630 1171.56
27 7 631 1254.13
27 8 632 1306.63
27 9 633 1293.05
27 10 634 1230.4599999999998
27 11 635 1159.0800000000002
27 12 636 1097.72
27 13 637 1036.76
27 14 638 992.44
27 15 639 958.8100000000001
27 16 640 937.02
27 17 641 949.18
27 18 642 1022.93
27 19 643 1081.3899999999999
27 20 644 1070.67
27 21 645 1051.5
27 22 646 1034.2
27 23 647 1009.55
27 24 648 982.84
28 1 649 41.67
28 2 650 59.89
28 3 651 60.67
28 4 652 61.92
28 5 653 63.99
28 6 654 66.97
28 7 655 70.5
28 8 656 73.1
28 9 657 71.59
28 10 658 66.98
28 11 659 61.87
28 12 660 57.4
28 13 661 54.53
28 14 662 52.06
28 15 663 44.15
28 16 664 30.940000000000005
28 17 665 6.410000000000004
28 18 666 8.329999999999998
28 19 667 9.899999999999999
28 20 668 8.260000000000005
28 21 669 -45.78
28 22 670 -156.98000000000002
28 23 671 -194.29999999999998
28 24 672 -161.04
29 1 673 1020.39
29 2 674 1015.0
29 3 675 1021.08
29 4 676 1040.12
29 5 677 1087.83
29 6 678 1167.29
29 7 679 1260.22
29 8 680 1321.32
29 9 681 1301.9
29 10 682 1217.3
29 11 683 1129.24
29 12 684 1047.72
29 13 685 990.44
29 14 686 962.48
29 15 687 959.84
29 16 688 964.24
29 17 689 994.61
29 18 690 1061.12
29 19 691 1103.91
29 20 692 1064.44
29 21 693 1018.6
29 22 694 984.38
29 23 695 951.64
29 24 696 925.99
30 1 697 191.94
30 2 698 193.38
30 3 699 195.92
30 4 700 199.96
30 5 701 206.61
30 6 702 216.24
30 7 703 205.70000000000002
30 8 704 212.52000000000004
30 9 705 202.10999999999996
30 10 706 205.32
30 11 707 199.79
30 12 708 170.02999999999997
30 13 709 160.57
30 14 710 141.89000000000001
30 15 711 127.57
30 16 712 116.88999999999999
30 17 713 105.66
30 18 714 120.30000000000001
30 19 715 132.05
30 20 716 130.45999999999998
30 21 717 120.72999999999999
30 22 718 49.94000000000001
30 23 719 -87.59999999999998
30 24 720 -97.18
31 1 721 7.379999999999999
31 2 722 6.859999999999999
31 3 723 5.379999999999999
31 4 724 4.099999999999998
31 5 725 3.3500000000000014
31 6 726 8.139999999999997
31 7 727 13.110000000000001
31 8 728 17.04
31 9 729 13.36
31 10 730 8.41
31 11 731 2.16
31 12 732 3.4299999999999997
31 13 733 2.580000000000002
31 14 734 -31.84
31 15 735 1.75
31 16 736 -0.17999999999999972
31 17 737 4.459999999999997
31 18 738 10.889999999999997
31 19 739 15.91
31 20 740 17.58
31 21 741 16.22
31 22 742 15.200000000000001
31 23 743 14.2
31 24 744 23.49
32 1 745 -139.36
32 2 746 -174.02999999999997
32 3 747 -267.02
32 4 748 -373.27
32 5 749 -488.07000000000005
32 6 750 -676.24
32 7 751 -888.5600000000001
32 8 752 -1148.3400000000001
32 9 753 -1092.7400000000002
32 10 754 -825.29
32 11 755 -557.13
32 12 756 -205.5
32 13 757 -196.04
32 14 758 -189.11
32 15 759 -174.36
32 16 760 -152.48
32 17 761 -376.49000000000007
32 18 762 -200.66
32 19 763 -201.18000000000004
32 20 764 -523.2
32 21 765 -515.27
32 22 766 -476.88
32 23 767 -436.28999999999996
32 24 768 -144.9
33 1 769 260.49
33 2 770 259.11
33 3 771 260.67
33 4 772 265.53
33 5 773 277.71
33 6 774 297.99
33 7 775 321.71
33 8 776 337.31
33 9 777 332.36
33 10 778 308.10999999999996
33 11 779 278.73999999999995
33 12 780 252.91000000000003
33 13 781 233.92999999999998
33 14 782 225.70000000000002
33 15 783 224.59
33 16 784 227.76000000000002
33 17 785 237.94000000000003
33 18 786 259.91999999999996
33 19 787 277.2
33 20 788 271.74
33 21 789 260.03
33 22 790 251.3
33 23 791 242.94
33 24 792 236.39
34 1 793 231.77
34 2 794 233.52
34 3 795 236.58
34 4 796 241.46
34 5 797 249.5
34 6 798 261.12
34 7 799 264.31
34 8 800 264.84
34 9 801 264.85999999999996
34 10 802 250.78
34 11 803 232.1
34 12 804 206.95
34 13 805 185.42999999999998
34 14 806 147.45000000000002
34 15 807 144.34
34 16 808 132.72000000000003
34 17 809 16.750000000000018
34 18 810 138.46
34 19 811 160.79000000000002
34 20 812 166.64000000000001
34 21 813 67.43
34 22 814 44.66999999999999
34 23 815 133.19
34 24 816 125.05
35 1 817 87.97
35 2 818 88.29
35 3 819 89.07
35 4 820 90.35
35 5 821 93.09
35 6 822 97.61
35 7 823 102.3
35 8 824 105.61
35 9 825 104.7
35 10 826 100.17999999999999
35 11 827 93.86
35 12 828 87.87
35 13 829 82.08
35 14 830 80.88
35 15 831 77.83
35 16 832 76.66
35 17 833 75.12
35 18 834 81.1
35 19 835 87.46000000000001
35 20 836 87.95
35 21 837 87.57
35 22 838 87.27
35 23 839 85.71
35 24 840 84.23
36 1 841 19.91
36 2 842 19.8
36 3 843 19.92
36 4 844 20.29
36 5 845 21.22
36 6 846 22.78
36 7 847 24.59
36 8 848 25.78
36 9 849 25.4
36 10 850 23.75
36 11 851 22.03
36 12 852 20.44
36 13 853 19.32
36 14 854 18.78
36 15 855 18.73
36 16 856 18.81
36 17 857 19.41
36 18 858 20.7
36 19 859 21.54
36 20 860 20.77
36 21 861 19.87
36 22 862 19.21
36 23 863 18.57
36 24 864 18.07
37 1 865 258.0
37 2 866 256.02
37 3 867 256.8
37 4 868 262.26
37 5 869 272.78
37 6 870 290.81
37 7 871 311.3
37 8 872 324.34
37 9 873 320.97
37 10 874 305.65
37 11 875 288.41
37 12 876 273.56
37 13 877 258.74
37 14 878 247.77
37 15 879 239.44
37 16 880 233.89
37 17 881 236.44
37 18 882 254.46
37 19 883 268.61
37 20 884 265.77
37 21 885 261.01
37 22 886 256.71
37 23 887 250.59
37 24 888 243.97
38 1 889 38.97
38 2 890 37.65
38 3 891 37.0
38 4 892 36.81
38 5 893 37.31
38 6 894 38.7
38 7 895 40.91
38 8 896 42.45
38 9 897 43.47
38 10 898 43.99
38 11 899 44.08
38 12 900 43.84
38 13 901 43.46
38 14 902 43.11
38 15 903 42.98
38 16 904 42.99
38 17 905 43.76
38 18 906 45.3
38 19 907 46.74
38 20 908 44.9
38 21 909 42.97
38 22 910 41.36
38 23 911 39.94
38 24 912 38.78
39 1 913 143.24
39 2 914 141.29
39 3 915 140.58
39 4 916 141.72
39 5 917 145.83
39 6 918 153.39
39 7 919 162.75
39 8 920 168.21
39 9 921 167.19
39 10 922 164.75
39 11 923 161.98
39 12 924 157.9
39 13 925 153.83
39 14 926 152.16
39 15 927 150.95
39 16 928 149.91
39 17 929 150.32
39 18 930 156.49
39 19 931 160.03
39 20 932 156.97
39 21 933 153.26
39 22 934 149.67
39 23 935 145.6
39 24 936 141.58
40 1 937 95.32
40 2 938 94.59
40 3 939 94.88
40 4 940 96.9
40 5 941 100.78
40 6 942 107.44
40 7 943 115.02
40 8 944 119.83
40 9 945 118.59
40 10 946 112.93
40 11 947 106.56
40 12 948 101.07
40 13 949 95.6
40 14 950 91.55
40 15 951 88.46
40 16 952 86.41
40 17 953 87.36
40 18 954 94.01
40 19 955 99.24
40 20 956 98.19
40 21 957 96.43
40 22 958 94.85
40 23 959 92.59
40 24 960 90.14
41 1 961 45.97
41 2 962 46.32
41 3 963 46.93
41 4 964 47.89
41 5 965 49.49
41 6 966 51.79
41 7 967 54.53
41 8 968 56.54
41 9 969 55.37
41 10 970 51.8
41 11 971 47.85
41 12 972 44.39
41 13 973 42.17
41 14 974 40.27
41 15 975 38.86
41 16 976 39.07
41 17 977 40.18
41 18 978 42.21
41 19 979 44.2
41 20 980 43.66
41 21 981 43.2
41 22 982 42.64
41 23 983 41.91
41 24 984 41.2
42 1 985 265.23
42 2 986 263.19
42 3 987 263.99
42 4 988 269.61
42 5 989 280.43
42 6 990 298.96
42 7 991 320.03
42 8 992 333.42
42 9 993 329.96
42 10 994 314.22
42 11 995 296.49
42 12 996 281.22
42 13 997 265.99
42 14 998 254.72
42 15 999 246.14
42 16 1000 240.44
42 17 1001 243.07
42 18 1002 261.59
42 19 1003 276.13
42 20 1004 273.21
42 21 1005 268.32
42 22 1006 263.91
42 23 1007 257.61
42 24 1008 250.8
43 1 1009 43.57
43 2 1010 43.34
43 3 1011 43.6
43 4 1012 44.41
43 5 1013 46.45
43 6 1014 49.84
43 7 1015 53.81
43 8 1016 56.42
43 9 1017 55.59
43 10 1018 50.4
43 11 1019 43.05
43 12 1020 36.97
43 13 1021 32.44
43 14 1022 32.31
43 15 1023 31.86
43 16 1024 33.22
43 17 1025 34.28
43 18 1026 39.85
43 19 1027 45.1
43 20 1028 45.45
43 21 1029 43.49
43 22 1030 42.03
43 23 1031 40.63
43 24 1032 39.54
44 1 1033 9.19
44 2 1034 9.17
44 3 1035 9.19
44 4 1036 9.43
44 5 1037 9.75
44 6 1038 10.36
44 7 1039 11.06
44 8 1040 11.41
44 9 1041 11.26
44 10 1042 10.6
44 11 1043 9.91
44 12 1044 9.29
44 13 1045 8.74
44 14 1046 8.38
44 15 1047 8.07
44 16 1048 7.89
44 17 1049 8.02
44 18 1050 8.65
44 19 1051 9.2
44 20 1052 9.21
44 21 1053 9.17
44 22 1054 9.12
44 23 1055 9.01
44 24 1056 8.82
45 1 1057 151.69
45 2 1058 150.89
45 3 1059 151.79
45 4 1060 154.62
45 5 1061 161.71
45 6 1062 173.53
45 7 1063 187.34
45 8 1064 196.42
45 9 1065 193.54
45 10 1066 180.96
45 11 1067 167.87
45 12 1068 155.75
45 13 1069 147.24
45 14 1070 143.08
45 15 1071 142.69
45 16 1072 143.34
45 17 1073 147.86
45 18 1074 157.74
45 19 1075 164.1
45 20 1076 158.24
45 21 1077 151.42
45 22 1078 146.34
45 23 1079 141.47
45 24 1080 137.65
46 1 1081 46.269999999999996
46 2 1082 42.44
46 3 1083 38.150000000000006
46 4 1084 34.09
46 5 1085 30.689999999999998
46 6 1086 28.46
46 7 1087 27.43999999999999
46 8 1088 24.450000000000003
46 9 1089 14.919999999999995
46 10 1090 2.0
46 11 1091 -14.629999999999995
46 12 1092 -12.719999999999999
46 13 1093 -16.03
46 14 1094 -24.599999999999994
46 15 1095 -20.939999999999998
46 16 1096 -17.36
46 17 1097 -12.25
46 18 1098 5.859999999999999
46 19 1099 20.840000000000003
46 20 1100 27.43
46 21 1101 34.830000000000005
46 22 1102 40.94
46 23 1103 45.61
46 24 1104 53.42999999999999
47 1 1105 701.92
47 2 1106 698.21
47 3 1107 702.39
47 4 1108 715.49
47 5 1109 748.31
47 6 1110 802.97
47 7 1111 866.9
47 8 1112 908.92
47 9 1113 895.57
47 10 1114 837.38
47 11 1115 776.8
47 12 1116 720.72
47 13 1117 681.32
47 14 1118 662.08
47 15 1119 660.26
47 16 1120 663.29
47 17 1121 684.19
47 18 1122 729.94
47 19 1123 759.37
47 20 1124 732.22
47 21 1125 700.69
47 22 1126 677.15
47 23 1127 654.62
47 24 1128 636.98
48 1 1129 24.76
48 2 1130 24.95
48 3 1131 25.28
48 4 1132 25.8
48 5 1133 26.66
48 6 1134 27.9
48 7 1135 27.22
48 8 1136 25.839999999999996
48 9 1137 26.269999999999996
48 10 1138 25.16
48 11 1139 22.770000000000003
48 12 1140 19.36
48 13 1141 14.349999999999998
48 14 1142 7.710000000000001
48 15 1143 3.7299999999999986
48 16 1144 -31.5
48 17 1145 -4.84
48 18 1146 3.2699999999999996
48 19 1147 9.219999999999999
48 20 1148 12.199999999999998
48 21 1149 8.820000000000002
48 22 1150 4.699999999999999
48 23 1151 -0.129999999999999
48 24 1152 0.5300000000000011
49 1 1153 119.17
49 2 1154 115.13
49 3 1155 113.16
49 4 1156 112.56
49 5 1157 114.12
49 6 1158 118.35
49 7 1159 125.1
49 8 1160 129.82
49 9 1161 132.95
49 10 1162 113.47
49 11 1163 70.95000000000002
49 12 1164 34.08000000000001
49 13 1165 2.589999999999989
49 14 1166 -24.789999999999978
49 15 1167 -34.97999999999999
49 16 1168 -19.47
49 17 1169 12.829999999999998
49 18 1170 56.23000000000001
49 19 1171 103.09
49 20 1172 137.32
49 21 1173 131.42
49 22 1174 126.5
49 23 1175 122.14
49 24 1176 118.6
50 1 1177 780.78
50 2 1178 779.49
50 3 1179 779.41
50 4 1180 781.32
50 5 1181 784.02
50 6 1182 787.81
50 7 1183 791.59
50 8 1184 798.15
50 9 1185 791.58
50 10 1186 761.77
50 11 1187 560.69
50 12 1188 394.29000000000013
50 13 1189 249.98999999999995
50 14 1190 100.50000000000006
50 15 1191 100.02999999999989
50 16 1192 145.41999999999996
50 17 1193 62.350000000000136
50 18 1194 242.37
50 19 1195 445.6400000000001
50 20 1196 652.72
50 21 1197 628.6400000000001
50 22 1198 596.07
50 23 1199 552.3800000000001
50 24 1200 561.71
51 1 1201 152.54
51 2 1202 147.37
51 3 1203 144.84
51 4 1204 144.08
51 5 1205 146.07
51 6 1206 151.49
51 7 1207 160.14
51 8 1208 166.18
51 9 1209 170.18
51 10 1210 172.2
51 11 1211 172.54
51 12 1212 171.63
51 13 1213 170.13
51 14 1214 168.74
51 15 1215 168.24
51 16 1216 168.31
51 17 1217 171.29
51 18 1218 177.32
51 19 1219 182.95
51 20 1220 175.78
51 21 1221 168.22
51 22 1222 161.92
51 23 1223 156.34
51 24 1224 151.82
52 1 1225 242.13
52 2 1226 240.85
52 3 1227 242.29
52 4 1228 246.81
52 5 1229 258.13
52 6 1230 276.99
52 7 1231 299.04
52 8 1232 313.53
52 9 1233 308.93
52 10 1234 287.82000000000005
52 11 1235 264.2
52 12 1236 242.87
52 13 1237 227.59
52 14 1238 220.02999999999997
52 15 1239 219.09
52 16 1240 220.89000000000001
52 17 1241 229.57999999999998
52 18 1242 247.32999999999998
52 19 1243 260.0
52 20 1244 252.58
52 21 1245 241.7
52 22 1246 233.58
52 23 1247 225.81
52 24 1248 219.73
53 1 1249 457.79
53 2 1250 453.28999999999996
53 3 1251 456.92
53 4 1252 460.36
53 5 1253 461.89000000000004
53 6 1254 463.61
53 7 1255 469.21
53 8 1256 473.1
53 9 1257 469.2
53 10 1258 462.7
53 11 1259 446.51000000000005
53 12 1260 445.34
53 13 1261 437.09
53 14 1262 431.58
53 15 1263 428.81
53 16 1264 421.83
53 17 1265 411.5
53 18 1266 417.26
53 19 1267 431.89
53 20 1268 441.38
53 21 1269 439.83000000000004
53 22 1270 437.76
53 23 1271 434.22999999999996
53 24 1272 435.90999999999997
54 1 1273 88.09
54 2 1274 87.88
54 3 1275 88.08
54 4 1276 90.41
54 5 1277 93.46
54 6 1278 99.28
54 7 1279 106.04
54 8 1280 109.4
54 9 1281 107.88
54 10 1282 101.64
54 11 1283 95.02
54 12 1284 89.07
54 13 1285 83.76
54 14 1286 80.37
54 15 1287 77.36
54 16 1288 75.65
54 17 1289 76.91
54 18 1290 82.89
54 19 1291 88.19
54 20 1292 88.23
54 21 1293 87.88
54 22 1294 87.4
54 23 1295 86.34
54 24 1296 84.53
55 1 1297 346.46
55 2 1298 343.8
55 3 1299 344.84
55 4 1300 352.17
55 5 1301 366.3
55 6 1302 390.51
55 7 1303 418.03
55 8 1304 435.53
55 9 1305 431.01
55 10 1306 410.45
55 11 1307 387.29
55 12 1308 367.35
55 13 1309 347.45
55 14 1310 332.72
55 15 1311 321.52
55 16 1312 314.08
55 17 1313 317.51
55 18 1314 341.7
55 19 1315 360.7
55 20 1316 356.88
55 21 1317 350.49
55 22 1318 344.73
55 23 1319 336.51
55 24 1320 327.61
56 1 1321 110.83
56 2 1322 110.24
56 3 1323 110.9
56 4 1324 112.97
56 5 1325 118.15
56 6 1326 126.78
56 7 1327 136.88
56 8 1328 143.51
56 9 1329 141.4
56 10 1330 132.21
56 11 1331 122.65
56 12 1332 113.8
56 13 1333 107.57
56 14 1334 104.54
56 15 1335 104.25
56 16 1336 104.73
56 17 1337 108.03
56 18 1338 115.25
56 19 1339 119.9
56 20 1340 115.61
56 21 1341 110.63
56 22 1342 106.92
56 23 1343 103.36
56 24 1344 100.57
57 1 1345 388.32
57 2 1346 383.05
57 3 1347 381.1
57 4 1348 384.19
57 5 1349 395.34
57 6 1350 415.83
57 7 1351 441.21
57 8 1352 456.02
57 9 1353 453.24
57 10 1354 446.64
57 11 1355 439.12
57 12 1356 428.07
57 13 1357 417.04
57 14 1358 412.5
57 15 1359 409.22
57 16 1360 406.4
57 17 1361 407.5
57 18 1362 424.25
57 19 1363 433.84
57 20 1364 425.54
57 21 1365 415.48
57 22 1366 405.75
57 23 1367 394.72
57 24 1368 383.81
58 1 1369 465.22
58 2 1370 465.65999999999997
58 3 1371 474.85
58 4 1372 485.99
58 5 1373 504.53999999999996
58 6 1374 526.08
58 7 1375 548.0699999999999
58 8 1376 561.57
58 9 1377 561.2099999999999
58 10 1378 539.25
58 11 1379 506.60000000000014
58 12 1380 468.3
58 13 1381 427.70000000000005
58 14 1382 406.85
58 15 1383 369.17
58 16 1384 333.90999999999997
58 17 1385 294.75
58 18 1386 339.69
58 19 1387 382.27000000000004
58 20 1388 390.94
58 21 1389 392.44
58 22 1390 392.11
58 23 1391 382.19000000000005
58 24 1392 370.36
59 1 1393 1463.98
59 2 1394 1465.3700000000001
59 3 1395 1462.6599999999999
59 4 1396 1467.3600000000001
59 5 1397 1473.1200000000001
59 6 1398 1494.9699999999998
59 7 1399 1512.34
59 8 1400 1524.88
59 9 1401 1512.32
59 10 1402 1491.36
59 11 1403 1454.9499999999998
59 12 1404 1435.4
59 13 1405 1408.81
59 14 1406 1377.7
59 15 1407 1349.11
59 16 1408 1310.5900000000001
59 17 1409 1255.01
59 18 1410 1310.15
59 19 1411 1386.22
59 20 1412 1426.25
59 21 1413 1418.84
59 22 1414 1408.3300000000002
59 23 1415 1344.57
59 24 1416 1287.58
60 1 1417 287.31
60 2 1418 285.11
60 3 1419 285.97
60 4 1420 292.05
60 5 1421 303.77
60 6 1422 323.85
60 7 1423 346.67
60 8 1424 361.18
60 9 1425 357.43
60 10 1426 340.38
60 11 1427 321.18
60 12 1428 304.64
60 13 1429 288.14
60 14 1430 275.92
60 15 1431 266.64
60 16 1432 260.46
60 17 1433 263.3
60 18 1434 283.37
60 19 1435 299.12
60 20 1436 295.96
60 21 1437 290.66
60 22 1438 285.88
60 23 1439 279.06
60 24 1440 271.68
61 1 1441 497.59
61 2 1442 494.96
61 3 1443 497.93
61 4 1444 507.21
61 5 1445 530.48
61 6 1446 569.23
61 7 1447 614.54
61 8 1448 644.34
61 9 1449 634.87
61 10 1450 590.69
61 11 1451 542.14
61 12 1452 497.73
61 13 1453 466.11
61 14 1454 448.45000000000005
61 15 1455 446.59000000000003
61 16 1456 451.31
61 17 1457 464.35999999999996
61 18 1458 503.37000000000006
61 19 1459 532.59
61 20 1460 519.07
61 21 1461 496.72
61 22 1462 480.03
61 23 1463 464.06
61 24 1464 451.55
62 1 1465 322.76
62 2 1466 318.37
62 3 1467 316.76
62 4 1468 319.32
62 5 1469 328.59
62 6 1470 345.62
62 7 1471 366.72
62 8 1472 379.02
62 9 1473 376.71
62 10 1474 371.23
62 11 1475 364.97
62 12 1476 355.8
62 13 1477 346.62
62 14 1478 342.85
62 15 1479 340.13
62 16 1480 337.78
62 17 1481 338.7
